time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
278103.7000000179,click,,,false,false,false,false,false,0,0
325260.2000000179,down,Shift,ShiftLeft,false,false,false,true,false,0,0
325484.2000000179,down,M,KeyM,false,false,false,true,false,0,0
325492.7000000179,input,"M",insertText,false,false,false,false,false,1,1
325572,up,M,KeyM,false,false,false,true,false,1,1
325648.5,up,Shift,ShiftLeft,false,false,false,false,false,1,1
325731.5,down,y,KeyY,false,false,false,false,false,1,1
325740.7000000179,input,"y",insertText,false,false,false,false,false,2,2
325793.3000000119,up,y,KeyY,false,false,false,false,false,2,2
325920.3000000119,down," ",Space,false,false,false,false,false,2,2
325930.60000002384,input," ",insertText,false,false,false,false,false,3,3
325984.5,up," ",Space,false,false,false,false,false,3,3
326081,down,f,KeyF,false,false,false,false,false,3,3
326088.40000000596,input,"f",insertText,false,false,false,false,false,4,4
326141.40000000596,up,f,KeyF,false,false,false,false,false,4,4
326238.3000000119,down,a,KeyA,false,false,false,false,false,4,4
326247.40000000596,input,"a",insertText,false,false,false,false,false,5,5
326278.10000002384,down,v,KeyV,false,false,false,false,false,5,5
326288.10000002384,input,"v",insertText,false,false,false,false,false,6,6
326318.2000000179,up,a,KeyA,false,false,false,false,false,6,6
326342.3000000119,up,v,KeyV,false,false,false,false,false,6,6
326503,down,o,KeyO,false,false,false,false,false,6,6
326510.10000002384,input,"o",insertText,false,false,false,false,false,7,7
326567.60000002384,up,o,KeyO,false,false,false,false,false,7,7
326633.90000000596,down,r,KeyR,false,false,false,false,false,7,7
326643.2000000179,input,"r",insertText,false,false,false,false,false,8,8
326701.8000000119,up,r,KeyR,false,false,false,false,false,8,8
326751.7000000179,down,i,KeyI,false,false,false,false,false,8,8
326760.10000002384,input,"i",insertText,false,false,false,false,false,9,9
326815.5,up,i,KeyI,false,false,false,false,false,9,9
326953.3000000119,down,t,KeyT,false,false,false,false,false,9,9
326962.3000000119,input,"t",insertText,false,false,false,false,false,10,10
327009.40000000596,up,t,KeyT,false,false,false,false,false,10,10
327059.3000000119,down,e,KeyE,false,false,false,false,false,10,10
327069,input,"e",insertText,false,false,false,false,false,11,11
327123.40000000596,up,e,KeyE,false,false,false,false,false,11,11
327167.40000000596,down," ",Space,false,false,false,false,false,11,11
327176,input," ",insertText,false,false,false,false,false,12,12
327219.60000002384,up," ",Space,false,false,false,false,false,12,12
327328.7000000179,down,m,KeyM,false,false,false,false,false,12,12
327335.8000000119,input,"m",insertText,false,false,false,false,false,13,13
327381.10000002384,up,m,KeyM,false,false,false,false,false,13,13
327450.10000002384,down,e,KeyE,false,false,false,false,false,13,13
327457,input,"e",insertText,false,false,false,false,false,14,14
327510.3000000119,up,e,KeyE,false,false,false,false,false,14,14
327704,down,a,KeyA,false,false,false,false,false,14,14
327709.3000000119,input,"a",insertText,false,false,false,false,false,15,15
327772.10000002384,up,a,KeyA,false,false,false,false,false,15,15
327827.90000000596,down,l,KeyL,false,false,false,false,false,15,15
327835,input,"l",insertText,false,false,false,false,false,16,16
327892.5,up,l,KeyL,false,false,false,false,false,16,16
328032,down," ",Space,false,false,false,false,false,16,16
328035.7000000179,input," ",insertText,false,false,false,false,false,17,17
328100.3000000119,up," ",Space,false,false,false,false,false,17,17
328228.3000000119,down,i,KeyI,false,false,false,false,false,17,17
328237.10000002384,input,"i",insertText,false,false,false,false,false,18,18
328288.2000000179,up,i,KeyI,false,false,false,false,false,18,18
328350.10000002384,down,s,KeyS,false,false,false,false,false,18,18
328359.5,input,"s",insertText,false,false,false,false,false,19,19
328422.60000002384,up,s,KeyS,false,false,false,false,false,19,19
328458.90000000596,down," ",Space,false,false,false,false,false,19,19
328467.8000000119,input," ",insertText,false,false,false,false,false,20,20
328523.2000000179,up," ",Space,false,false,false,false,false,20,20
382671.40000000596,down,s,KeyS,false,false,false,false,false,20,20
382680.90000000596,input,"s",insertText,false,false,false,false,false,21,21
382773.3000000119,up,s,KeyS,false,false,false,false,false,21,21
382894.90000000596,down,t,KeyT,false,false,false,false,false,21,21
382904.10000002384,input,"t",insertText,false,false,false,false,false,22,22
382966.60000002384,up,t,KeyT,false,false,false,false,false,22,22
382986.40000000596,down,e,KeyE,false,false,false,false,false,22,22
382995.40000000596,input,"e",insertText,false,false,false,false,false,23,23
383062.5,up,e,KeyE,false,false,false,false,false,23,23
383223.7000000179,down,a,KeyA,false,false,false,false,false,23,23
383231.40000000596,input,"a",insertText,false,false,false,false,false,24,24
383276.10000002384,up,a,KeyA,false,false,false,false,false,24,24
383361.90000000596,down,k,KeyK,false,false,false,false,false,24,24
383370.8000000119,input,"k",insertText,false,false,false,false,false,25,25
383410.10000002384,up,k,KeyK,false,false,false,false,false,25,25
383611.90000000596,down,",",Comma,false,false,false,false,false,25,25
383617.8000000119,input,",",insertText,false,false,false,false,false,26,26
383664.10000002384,up,",",Comma,false,false,false,false,false,26,26
383763.90000000596,down," ",Space,false,false,false,false,false,26,26
383769.5,input," ",insertText,false,false,false,false,false,27,27
383828.2000000179,up," ",Space,false,false,false,false,false,27,27
383888.8000000119,down,m,KeyM,false,false,false,false,false,27,27
383895.60000002384,input,"m",insertText,false,false,false,false,false,28,28
383956.90000000596,down,a,KeyA,false,false,false,false,false,28,28
383966.90000000596,input,"a",insertText,false,false,false,false,false,29,29
383964.8000000119,up,m,KeyM,false,false,false,false,false,29,29
384017.3000000119,up,a,KeyA,false,false,false,false,false,29,29
384133.8000000119,down,s,KeyS,false,false,false,false,false,29,29
384142.60000002384,input,"s",insertText,false,false,false,false,false,30,30
384201.8000000119,up,s,KeyS,false,false,false,false,false,30,30
384205.7000000179,down,h,KeyH,false,false,false,false,false,30,30
384211.8000000119,input,"h",insertText,false,false,false,false,false,31,31
384274.10000002384,up,h,KeyH,false,false,false,false,false,31,31
384315.7000000179,down,e,KeyE,false,false,false,false,false,31,31
384321.5,input,"e",insertText,false,false,false,false,false,32,32
384384,up,e,KeyE,false,false,false,false,false,32,32
384494.8000000119,down,d,KeyD,false,false,false,false,false,32,32
384499.40000000596,input,"d",insertText,false,false,false,false,false,33,33
384550.8000000119,down," ",Space,false,false,false,false,false,33,33
384556.10000002384,input," ",insertText,false,false,false,false,false,34,34
384558.8000000119,up,d,KeyD,false,false,false,false,false,34,34
384603.5,up," ",Space,false,false,false,false,false,34,34
384759.90000000596,down,p,KeyP,false,false,false,false,false,34,34
384768.8000000119,input,"p",insertText,false,false,false,false,false,35,35
384820.3000000119,up,p,KeyP,false,false,false,false,false,35,35
384903.8000000119,down,o,KeyO,false,false,false,false,false,35,35
384908.40000000596,input,"o",insertText,false,false,false,false,false,36,36
384962.60000002384,up,o,KeyO,false,false,false,false,false,36,36
385144.2000000179,down,t,KeyT,false,false,false,false,false,36,36
385152.40000000596,input,"t",insertText,false,false,false,false,false,37,37
385198.10000002384,up,t,KeyT,false,false,false,false,false,37,37
385286.90000000596,down,a,KeyA,false,false,false,false,false,37,37
385294.40000000596,input,"a",insertText,false,false,false,false,false,38,38
385310.8000000119,down,t,KeyT,false,false,false,false,false,38,38
385321.3000000119,input,"t",insertText,false,false,false,false,false,39,39
385338.90000000596,up,a,KeyA,false,false,false,false,false,39,39
385355.7000000179,up,t,KeyT,false,false,false,false,false,39,39
385543.3000000119,down,o,KeyO,false,false,false,false,false,39,39
385552.8000000119,input,"o",insertText,false,false,false,false,false,40,40
385611.7000000179,up,o,KeyO,false,false,false,false,false,40,40
385653.7000000179,down,e,KeyE,false,false,false,false,false,40,40
385660,input,"e",insertText,false,false,false,false,false,41,41
385714.10000002384,up,e,KeyE,false,false,false,false,false,41,41
385884.2000000179,down,s,KeyS,false,false,false,false,false,41,41
385893.90000000596,input,"s",insertText,false,false,false,false,false,42,42
385940.3000000119,up,s,KeyS,false,false,false,false,false,42,42
386160.7000000179,down,",",Comma,false,false,false,false,false,42,42
386170.60000002384,input,",",insertText,false,false,false,false,false,43,43
386204.2000000179,up,",",Comma,false,false,false,false,false,43,43
386310.8000000119,down," ",Space,false,false,false,false,false,43,43
386320.40000000596,input," ",insertText,false,false,false,false,false,44,44
386366.8000000119,down,a,KeyA,false,false,false,false,false,44,44
386375.90000000596,input,"a",insertText,false,false,false,false,false,45,45
386366.8000000119,up," ",Space,false,false,false,false,false,45,45
386427.3000000119,up,a,KeyA,false,false,false,false,false,45,45
386472.2000000179,down,n,KeyN,false,false,false,false,false,45,45
386481.3000000119,input,"n",insertText,false,false,false,false,false,46,46
386532.3000000119,up,n,KeyN,false,false,false,false,false,46,46
386569,down,d,KeyD,false,false,false,false,false,46,46
386577.10000002384,input,"d",insertText,false,false,false,false,false,47,47
386633,up,d,KeyD,false,false,false,false,false,47,47
386644.90000000596,down," ",Space,false,false,false,false,false,47,47
386652.3000000119,input," ",insertText,false,false,false,false,false,48,48
386707.5,up," ",Space,false,false,false,false,false,48,48
386784.2000000179,down,g,KeyG,false,false,false,false,false,48,48
386793.90000000596,input,"g",insertText,false,false,false,false,false,49,49
386860.2000000179,up,g,KeyG,false,false,false,false,false,49,49
386948.2000000179,down,r,KeyR,false,false,false,false,false,49,49
386958,input,"r",insertText,false,false,false,false,false,50,50
387012.3000000119,up,r,KeyR,false,false,false,false,false,50,50
387036.2000000179,down,e,KeyE,false,false,false,false,false,50,50
387044.2000000179,input,"e",insertText,false,false,false,false,false,51,51
387112.10000002384,up,e,KeyE,false,false,false,false,false,51,51
387208,down,e,KeyE,false,false,false,false,false,51,51
387217.90000000596,input,"e",insertText,false,false,false,false,false,52,52
387252.2000000179,up,e,KeyE,false,false,false,false,false,52,52
387268.7000000179,down,n,KeyN,false,false,false,false,false,52,52
387274.60000002384,input,"n",insertText,false,false,false,false,false,53,53
387324.7000000179,up,n,KeyN,false,false,false,false,false,53,53
387425.8000000119,down," ",Space,false,false,false,false,false,53,53
387434.2000000179,input," ",insertText,false,false,false,false,false,54,54
387494.2000000179,up," ",Space,false,false,false,false,false,54,54
387572.2000000179,down,b,KeyB,false,false,false,false,false,54,54
387581.90000000596,input,"b",insertText,false,false,false,false,false,55,55
387636.10000002384,up,b,KeyB,false,false,false,false,false,55,55
387637.8000000119,down,e,KeyE,false,false,false,false,false,55,55
387647.10000002384,input,"e",insertText,false,false,false,false,false,56,56
387698,up,e,KeyE,false,false,false,false,false,56,56
387841.10000002384,down,a,KeyA,false,false,false,false,false,56,56
387850.40000000596,input,"a",insertText,false,false,false,false,false,57,57
387893.2000000179,up,a,KeyA,false,false,false,false,false,57,57
387910.5,down,n,KeyN,false,false,false,false,false,57,57
387920.2000000179,input,"n",insertText,false,false,false,false,false,58,58
387968.5,up,n,KeyN,false,false,false,false,false,58,58
388014.8000000119,down,s,KeyS,false,false,false,false,false,58,58
388023.90000000596,input,"s",insertText,false,false,false,false,false,59,59
388067.10000002384,up,s,KeyS,false,false,false,false,false,59,59
388412.8000000119,down,.,Period,false,false,false,false,false,59,59
388422.40000000596,input,".",insertText,false,false,false,false,false,60,60
388481.2000000179,up,.,Period,false,false,false,false,false,60,60
388577.8000000119,down," ",Space,false,false,false,false,false,60,60
388586.90000000596,input," ",insertText,false,false,false,false,false,61,61
388654,up," ",Space,false,false,false,false,false,61,61
388719.10000002384,down,Shift,ShiftLeft,false,false,false,true,false,61,61
388759.40000000596,down,I,KeyI,false,false,false,true,false,61,61
388769,input,"I",insertText,false,false,false,false,false,62,62
388821.3000000119,up,I,KeyI,false,false,false,true,false,62,62
388885.5,up,Shift,ShiftLeft,false,false,false,false,false,62,62
388906.7000000179,down," ",Space,false,false,false,false,false,62,62
388927.7000000179,input," ",insertText,false,false,false,false,false,63,63
388965.10000002384,up," ",Space,false,false,false,false,false,63,63
