time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
172864.09999990463,click,,,false,false,false,false,false,0,0
173845.59999990463,down,Shift,ShiftLeft,false,false,false,true,false,0,0
174566.59999990463,down,I,KeyI,false,false,false,true,false,0,0
174572.29999995232,input,"I",insertText,false,false,false,false,false,1,1
174665.5,up,Shift,ShiftLeft,false,false,false,false,false,1,1
174689.39999997616,up,i,KeyI,false,false,false,false,false,1,1
174707.69999992847,down," ",Space,false,false,false,false,false,1,1
174711.89999997616,input," ",insertText,false,false,false,false,false,2,2
174787.69999992847,up," ",Space,false,false,false,false,false,2,2
175770.39999997616,down,Backspace,Backspace,false,false,false,false,false,2,2
175773,input,"",deleteContentBackward,false,false,false,false,false,1,1
175862.59999990463,up,Backspace,Backspace,false,false,false,false,false,1,1
176040.79999995232,down,Backspace,Backspace,false,false,false,false,false,1,1
176047.19999992847,input,"",deleteContentBackward,false,false,false,false,false,0,0
176136.79999995232,up,Backspace,Backspace,false,false,false,false,false,0,0
177245.5,down,Shift,ShiftLeft,false,false,false,true,false,0,0
177890.59999990463,down,M,KeyM,false,false,false,true,false,0,0
177895.19999992847,input,"M",insertText,false,false,false,false,false,1,1
177981.69999992847,up,Shift,ShiftLeft,false,false,false,false,false,1,1
177981.69999992847,up,m,KeyM,false,false,false,false,false,1,1
178118,down,y,KeyY,false,false,false,false,false,1,1
178122.5,input,"y",insertText,false,false,false,false,false,2,2
178189.79999995232,up,y,KeyY,false,false,false,false,false,2,2
178237.19999992847,down," ",Space,false,false,false,false,false,2,2
178240.59999990463,input," ",insertText,false,false,false,false,false,3,3
178309.39999997616,up," ",Space,false,false,false,false,false,3,3
178345.59999990463,down,f,KeyF,false,false,false,false,false,3,3
178350.19999992847,input,"f",insertText,false,false,false,false,false,4,4
178401.59999990463,down,a,KeyA,false,false,false,false,false,4,4
178406.09999990463,input,"a",insertText,false,false,false,false,false,5,5
178445.59999990463,up,f,KeyF,false,false,false,false,false,5,5
178525.59999990463,up,a,KeyA,false,false,false,false,false,5,5
178621.69999992847,down,v,KeyV,false,false,false,false,false,5,5
178624,input,"v",insertText,false,false,false,false,false,6,6
178706.69999992847,up,v,KeyV,false,false,false,false,false,6,6
178731.09999990463,down,o,KeyO,false,false,false,false,false,6,6
178736.09999990463,input,"o",insertText,false,false,false,false,false,7,7
178787.69999992847,up,o,KeyO,false,false,false,false,false,7,7
178865.79999995232,down,t,KeyT,false,false,false,false,false,7,7
178869.29999995232,input,"t",insertText,false,false,false,false,false,8,8
178957.89999997616,down,i,KeyI,false,false,false,false,false,8,8
178962.79999995232,input,"i",insertText,false,false,false,false,false,9,9
178957.89999997616,up,t,KeyT,false,false,false,false,false,9,9
179038.29999995232,up,i,KeyI,false,false,false,false,false,9,9
179164.59999990463,down,r,KeyR,false,false,false,false,false,9,9
179169.29999995232,input,"r",insertText,false,false,false,false,false,10,10
179284.39999997616,down,e,KeyE,false,false,false,false,false,10,10
179287.69999992847,input,"e",insertText,false,false,false,false,false,11,11
179364.39999997616,up,r,KeyR,false,false,false,false,false,11,11
179384.59999990463,up,e,KeyE,false,false,false,false,false,11,11
179468.5,down,Backspace,Backspace,false,false,false,false,false,11,11
179472.79999995232,input,"",deleteContentBackward,false,false,false,false,false,10,10
179508.29999995232,up,Backspace,Backspace,false,false,false,false,false,10,10
179579,down,Backspace,Backspace,false,false,false,false,false,10,10
179583.39999997616,input,"",deleteContentBackward,false,false,false,false,false,9,9
179651.5,up,Backspace,Backspace,false,false,false,false,false,9,9
179714,down,Backspace,Backspace,false,false,false,false,false,9,9
179718.29999995232,input,"",deleteContentBackward,false,false,false,false,false,8,8
179781.79999995232,up,Backspace,Backspace,false,false,false,false,false,8,8
179845.89999997616,down,Backspace,Backspace,false,false,false,false,false,8,8
179850.29999995232,input,"",deleteContentBackward,false,false,false,false,false,7,7
179937.89999997616,up,Backspace,Backspace,false,false,false,false,false,7,7
179969.09999990463,down,r,KeyR,false,false,false,false,false,7,7
179973.29999995232,input,"r",insertText,false,false,false,false,false,8,8
