time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
15904,click,,,false,false,false,false,false,0,0
38923,down,Shift,ShiftLeft,false,false,false,true,false,0,0
39003,down,M,KeyM,false,false,false,true,false,0,0
38957,input,"M",insertText,false,false,false,false,false,1,1
39035.00000000001,up,Shift,ShiftLeft,false,false,false,false,false,1,1
39083,up,m,KeyM,false,false,false,false,false,1,1
39147,down,y,KeyY,false,false,false,false,false,1,1
39101,input,"y",insertText,false,false,false,false,false,2,2
39227.00000000001,up,y,KeyY,false,false,false,false,false,2,2
39230.00000000001,down," ",Space,false,false,false,false,false,2,2
39182,input," ",insertText,false,false,false,false,false,3,3
39287,up," ",Space,false,false,false,false,false,3,3
39469,down,f,KeyF,false,false,false,false,false,3,3
39424,input,"f",insertText,false,false,false,false,false,4,4
39549,up,f,KeyF,false,false,false,false,false,4,4
39649,down,a,KeyA,false,false,false,false,false,4,4
39603,input,"a",insertText,false,false,false,false,false,5,5
39725,up,a,KeyA,false,false,false,false,false,5,5
39793,down,v,KeyV,false,false,false,false,false,5,5
39747,input,"v",insertText,false,false,false,false,false,6,6
39848,up,v,KeyV,false,false,false,false,false,6,6
39884,down,o,KeyO,false,false,false,false,false,6,6
39837,input,"o",insertText,false,false,false,false,false,7,7
39951,up,o,KeyO,false,false,false,false,false,7,7
39980.00000000001,down,r,KeyR,false,false,false,false,false,7,7
39932,input,"r",insertText,false,false,false,false,false,8,8
40045,up,r,KeyR,false,false,false,false,false,8,8
40062,down,i,KeyI,false,false,false,false,false,8,8
40013,input,"i",insertText,false,false,false,false,false,9,9
40134,up,i,KeyI,false,false,false,false,false,9,9
40142,down,t,KeyT,false,false,false,false,false,9,9
40094,input,"t",insertText,false,false,false,false,false,10,10
40190,up,t,KeyT,false,false,false,false,false,10,10
40286,down,e,KeyE,false,false,false,false,false,10,10
40238,input,"e",insertText,false,false,false,false,false,11,11
40386,down," ",Space,false,false,false,false,false,11,11
40337,input," ",insertText,false,false,false,false,false,12,12
40394,up,e,KeyE,false,false,false,false,false,12,12
40430,up," ",Space,false,false,false,false,false,12,12
41925.00000000001,down,t,KeyT,false,false,false,false,false,12,12
41877,input,"t",insertText,false,false,false,false,false,13,13
41989.00000000001,up,t,KeyT,false,false,false,false,false,13,13
42092,down,y,KeyY,false,false,false,false,false,13,13
42043,input,"y",insertText,false,false,false,false,false,14,14
42156,down,p,KeyP,false,false,false,false,false,14,14
42108.00000000001,input,"p",insertText,false,false,false,false,false,15,15
42176,up,y,KeyY,false,false,false,false,false,15,15
42228,up,p,KeyP,false,false,false,false,false,15,15
42289,down,e,KeyE,false,false,false,false,false,15,15
42241,input,"e",insertText,false,false,false,false,false,16,16
42341,down," ",Space,false,false,false,false,false,16,16
42293,input," ",insertText,false,false,false,false,false,17,17
42373,up,e,KeyE,false,false,false,false,false,17,17
42397,up," ",Space,false,false,false,false,false,17,17
42467,down,o,KeyO,false,false,false,false,false,17,17
42419.00000000001,input,"o",insertText,false,false,false,false,false,18,18
42539,down,f,KeyF,false,false,false,false,false,18,18
42491,input,"f",insertText,false,false,false,false,false,19,19
42539,up,o,KeyO,false,false,false,false,false,19,19
42591,up,f,KeyF,false,false,false,false,false,19,19
42625,down," ",Space,false,false,false,false,false,19,19
42576,input," ",insertText,false,false,false,false,false,20,20
42677,up," ",Space,false,false,false,false,false,20,20
42808,down,f,KeyF,false,false,false,false,false,20,20
42762,input,"f",insertText,false,false,false,false,false,21,21
42884,up,f,KeyF,false,false,false,false,false,21,21
42929,down,o,KeyO,false,false,false,false,false,21,21
42880,input,"o",insertText,false,false,false,false,false,22,22
42969,up,o,KeyO,false,false,false,false,false,22,22
43044.00000000001,down,o,KeyO,false,false,false,false,false,22,22
42996,input,"o",insertText,false,false,false,false,false,23,23
43092,up,o,KeyO,false,false,false,false,false,23,23
43096,down,d,KeyD,false,false,false,false,false,23,23
43048,input,"d",insertText,false,false,false,false,false,24,24
43172.00000000001,up,d,KeyD,false,false,false,false,false,24,24
43172.00000000001,down," ",Space,false,false,false,false,false,24,24
43124,input," ",insertText,false,false,false,false,false,25,25
43232,up," ",Space,false,false,false,false,false,25,25
43317,down,i,KeyI,false,false,false,false,false,25,25
43269,input,"i",insertText,false,false,false,false,false,26,26
43389,up,i,KeyI,false,false,false,false,false,26,26
43413.00000000001,down,s,KeyS,false,false,false,false,false,26,26
43365,input,"s",insertText,false,false,false,false,false,27,27
43481,down," ",Space,false,false,false,false,false,27,27
43432,input," ",insertText,false,false,false,false,false,28,28
43501,up,s,KeyS,false,false,false,false,false,28,28
43545,up," ",Space,false,false,false,false,false,28,28
43862,down,Shift,ShiftLeft,false,false,false,true,false,28,28
43938,up,Shift,ShiftLeft,false,false,false,false,false,28,28
43946,down,m,KeyM,false,false,false,false,false,28,28
43898,input,"m",insertText,false,false,false,false,false,29,29
43962,up,m,KeyM,false,false,false,false,false,29,29
44065,down,e,KeyE,false,false,false,false,false,29,29
44017,input,"e",insertText,false,false,false,false,false,30,30
44177,down,x,KeyX,false,false,false,false,false,30,30
44132,input,"x",insertText,false,false,false,false,false,31,31
