time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
82417.70000004768,click,,,false,false,false,false,false,0,0
82839.90000009537,down,Shift,ShiftLeft,false,false,false,true,false,0,0
82998.79999995232,down,F,KeyF,false,false,false,true,false,0,0
83000,input,"F",insertText,false,false,false,false,false,1,1
83045.79999995232,up,Shift,ShiftLeft,false,false,false,false,false,1,1
83166.09999990463,up,f,KeyF,false,false,false,false,false,1,1
83196.70000004768,down,a,KeyA,false,false,false,false,false,1,1
83197.70000004768,input,"a",insertText,false,false,false,false,false,2,2
83332.20000004768,down,r,KeyR,false,false,false,false,false,2,2
83334,input,"r",insertText,false,false,false,false,false,3,3
83397,up,a,KeyA,false,false,false,false,false,3,3
83465.09999990463,down," ",Space,false,false,false,false,false,3,3
83466.09999990463,input," ",insertText,false,false,false,false,false,4,4
83481.5,up,r,KeyR,false,false,false,false,false,4,4
83592.90000009537,up," ",Space,false,false,false,false,false,4,4
83623.5,down,o,KeyO,false,false,false,false,false,4,4
83625.90000009537,input,"o",insertText,false,false,false,false,false,5,5
83721.09999990463,down,u,KeyU,false,false,false,false,false,5,5
83722.79999995232,input,"u",insertText,false,false,false,false,false,6,6
83788.90000009537,up,o,KeyO,false,false,false,false,false,6,6
83859.5,up,u,KeyU,false,false,false,false,false,6,6
83879.90000009537,down,t,KeyT,false,false,false,false,false,6,6
83880.90000009537,input,"t",insertText,false,false,false,false,false,7,7
83979.29999995232,down," ",Space,false,false,false,false,false,7,7
83980.5,input," ",insertText,false,false,false,false,false,8,8
84000,up,t,KeyT,false,false,false,false,false,8,8
84017,down,i,KeyI,false,false,false,false,false,8,8
84018.29999995232,input,"i",insertText,false,false,false,false,false,9,9
84097.40000009537,up," ",Space,false,false,false,false,false,9,9
84134.40000009537,up,i,KeyI,false,false,false,false,false,9,9
84209.29999995232,down,n,KeyN,false,false,false,false,false,9,9
84210.70000004768,input,"n",insertText,false,false,false,false,false,10,10
84277.59999990463,down," ",Space,false,false,false,false,false,10,10
84279.90000009537,input," ",insertText,false,false,false,false,false,11,11
84327.59999990463,up,n,KeyN,false,false,false,false,false,11,11
84362.40000009537,down,t,KeyT,false,false,false,false,false,11,11
84363.29999995232,input,"t",insertText,false,false,false,false,false,12,12
84379,up," ",Space,false,false,false,false,false,12,12
84460.40000009537,down,h,KeyH,false,false,false,false,false,12,12
84462.09999990463,input,"h",insertText,false,false,false,false,false,13,13
84489.5,up,t,KeyT,false,false,false,false,false,13,13
84574.70000004768,up,h,KeyH,false,false,false,false,false,13,13
84578.90000009537,down,e,KeyE,false,false,false,false,false,13,13
84581.09999990463,input,"e",insertText,false,false,false,false,false,14,14
84708.90000009537,up,e,KeyE,false,false,false,false,false,14,14
84735.79999995232,down," ",Space,false,false,false,false,false,14,14
84736.79999995232,input," ",insertText,false,false,false,false,false,15,15
84851.5,up," ",Space,false,false,false,false,false,15,15
84871.59999990463,down,u,KeyU,false,false,false,false,false,15,15
84874,input,"u",insertText,false,false,false,false,false,16,16
84993.40000009537,up,u,KeyU,false,false,false,false,false,16,16
85081.90000009537,down,n,KeyN,false,false,false,false,false,16,16
85084.40000009537,input,"n",insertText,false,false,false,false,false,17,17
85208.29999995232,up,n,KeyN,false,false,false,false,false,17,17
85257.20000004768,down,c,KeyC,false,false,false,false,false,17,17
85259.70000004768,input,"c",insertText,false,false,false,false,false,18,18
85318.20000004768,up,c,KeyC,false,false,false,false,false,18,18
85497.59999990463,down,h,KeyH,false,false,false,false,false,18,18
85498.70000004768,input,"h",insertText,false,false,false,false,false,19,19
85590.40000009537,down,a,KeyA,false,false,false,false,false,19,19
85591.70000004768,input,"a",insertText,false,false,false,false,false,20,20
85619,up,h,KeyH,false,false,false,false,false,20,20
85825.40000009537,up,a,KeyA,false,false,false,false,false,20,20
85936.29999995232,down,r,KeyR,false,false,false,false,false,20,20
85939.09999990463,input,"r",insertText,false,false,false,false,false,21,21
86043.20000004768,up,r,KeyR,false,false,false,false,false,21,21
86111.40000009537,down,t,KeyT,false,false,false,false,false,21,21
86113.90000009537,input,"t",insertText,false,false,false,false,false,22,22
86179.59999990463,down,e,KeyE,false,false,false,false,false,22,22
86181.70000004768,input,"e",insertText,false,false,false,false,false,23,23
86237.79999995232,up,t,KeyT,false,false,false,false,false,23,23
86311,up,e,KeyE,false,false,false,false,false,23,23
86382.40000009537,down,d,KeyD,false,false,false,false,false,23,23
86383.70000004768,input,"d",insertText,false,false,false,false,false,24,24
86449.90000009537,down," ",Space,false,false,false,false,false,24,24
86451.09999990463,input," ",insertText,false,false,false,false,false,25,25
86513.09999990463,up,d,KeyD,false,false,false,false,false,25,25
86560,up," ",Space,false,false,false,false,false,25,25
86640,down,b,KeyB,false,false,false,false,false,25,25
86641.29999995232,input,"b",insertText,false,false,false,false,false,26,26
86707.20000004768,down,a,KeyA,false,false,false,false,false,26,26
86708.59999990463,input,"a",insertText,false,false,false,false,false,27,27
86745.70000004768,up,b,KeyB,false,false,false,false,false,27,27
86796.09999990463,down,c,KeyC,false,false,false,false,false,27,27
86797.29999995232,input,"c",insertText,false,false,false,false,false,28,28
86864.40000009537,up,a,KeyA,false,false,false,false,false,28,28
86903,down,k,KeyK,false,false,false,false,false,28,28
86905.90000009537,input,"k",insertText,false,false,false,false,false,29,29
86947.40000009537,up,c,KeyC,false,false,false,false,false,29,29
87059.09999990463,up,k,KeyK,false,false,false,false,false,29,29
87119.90000009537,down,s,KeyS,false,false,false,false,false,29,29
87122.59999990463,input,"s",insertText,false,false,false,false,false,30,30
87203.40000009537,up,s,KeyS,false,false,false,false,false,30,30
87357.70000004768,down,w,KeyW,false,false,false,false,false,30,30
87359.59999990463,input,"w",insertText,false,false,false,false,false,31,31
87451.59999990463,up,w,KeyW,false,false,false,false,false,31,31
87455.29999995232,down,Backspace,Backspace,false,false,false,false,false,31,31
87456.5,input,"",deleteContentBackward,false,false,false,false,false,30,30
