time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
33521,click,,,false,false,false,false,false,0,0
34509,down,Shift,ShiftRight,false,false,false,true,false,0,0
34693,down,F,KeyF,false,false,false,true,false,0,0
34691,input,"F",insertText,false,false,false,false,false,1,1
34764,up,F,KeyF,false,false,false,true,false,1,1
34793,up,Shift,ShiftRight,false,false,false,false,false,1,1
34995,down,a,KeyA,false,false,false,false,false,1,1
34994,input,"a",insertText,false,false,false,false,false,2,2
35099.00000000001,up,a,KeyA,false,false,false,false,false,2,2
35270,down,r,KeyR,false,false,false,false,false,2,2
35268,input,"r",insertText,false,false,false,false,false,3,3
35379,up,r,KeyR,false,false,false,false,false,3,3
35398,down," ",Space,false,false,false,false,false,3,3
35396,input," ",insertText,false,false,false,false,false,4,4
35586,up," ",Space,false,false,false,false,false,4,4
35593,down,o,KeyO,false,false,false,false,false,4,4
35588,input,"o",insertText,false,false,false,false,false,5,5
35626,up,o,KeyO,false,false,false,false,false,5,5
35873,down,u,KeyU,false,false,false,false,false,5,5
35872,input,"u",insertText,false,false,false,false,false,6,6
36002,up,u,KeyU,false,false,false,false,false,6,6
36392,down,t,KeyT,false,false,false,false,false,6,6
36388,input,"t",insertText,false,false,false,false,false,7,7
36552,up,t,KeyT,false,false,false,false,false,7,7
36569,down," ",Space,false,false,false,false,false,7,7
36565,input," ",insertText,false,false,false,false,false,8,8
36757,up," ",Space,false,false,false,false,false,8,8
36777,down,i,KeyI,false,false,false,false,false,8,8
36774,input,"i",insertText,false,false,false,false,false,9,9
36869,up,i,KeyI,false,false,false,false,false,9,9
37005,down,n,KeyN,false,false,false,false,false,9,9
37002,input,"n",insertText,false,false,false,false,false,10,10
37121,down," ",Space,false,false,false,false,false,10,10
37117,input," ",insertText,false,false,false,false,false,11,11
37136,up,n,KeyN,false,false,false,false,false,11,11
37269,down,t,KeyT,false,false,false,false,false,11,11
37265,input,"t",insertText,false,false,false,false,false,12,12
37292,up," ",Space,false,false,false,false,false,12,12
37365,down,h,KeyH,false,false,false,false,false,12,12
37361.00000000001,input,"h",insertText,false,false,false,false,false,13,13
37368,up,t,KeyT,false,false,false,false,false,13,13
37514,down,e,KeyE,false,false,false,false,false,13,13
37511,input,"e",insertText,false,false,false,false,false,14,14
37514,up,h,KeyH,false,false,false,false,false,14,14
37605.00000000001,down," ",Space,false,false,false,false,false,14,14
37602.00000000001,input," ",insertText,false,false,false,false,false,15,15
37612,up,e,KeyE,false,false,false,false,false,15,15
37741,down,c,KeyC,false,false,false,false,false,15,15
37739.00000000001,input,"c",insertText,false,false,false,false,false,16,16
37744,up," ",Space,false,false,false,false,false,16,16
37817,up,c,KeyC,false,false,false,false,false,16,16
38096,down,Backspace,Backspace,false,false,false,false,false,16,16
38096,input,"",deleteContentBackward,false,false,false,false,false,15,15
38184,up,Backspace,Backspace,false,false,false,false,false,15,15
38346,down,u,KeyU,false,false,false,false,false,15,15
38343,input,"u",insertText,false,false,false,false,false,16,16
38463,up,u,KeyU,false,false,false,false,false,16,16
38576,down,n,KeyN,false,false,false,false,false,16,16
38574,input,"n",insertText,false,false,false,false,false,17,17
38676,down,c,KeyC,false,false,false,false,false,17,17
38673,input,"c",insertText,false,false,false,false,false,18,18
38680,up,n,KeyN,false,false,false,false,false,18,18
38756,up,c,KeyC,false,false,false,false,false,18,18
38801,down,h,KeyH,false,false,false,false,false,18,18
38796,input,"h",insertText,false,false,false,false,false,19,19
38937,up,h,KeyH,false,false,false,false,false,19,19
38996,down,a,KeyA,false,false,false,false,false,19,19
38993,input,"a",insertText,false,false,false,false,false,20,20
39096,up,a,KeyA,false,false,false,false,false,20,20
39627,down,r,KeyR,false,false,false,false,false,20,20
39625,input,"r",insertText,false,false,false,false,false,21,21
39755,up,r,KeyR,false,false,false,false,false,21,21
40008,down,t,KeyT,false,false,false,false,false,21,21
40007,input,"t",insertText,false,false,false,false,false,22,22
40137,up,t,KeyT,false,false,false,false,false,22,22
40522,down,e,KeyE,false,false,false,false,false,22,22
40522,input,"e",insertText,false,false,false,false,false,23,23
40634,up,e,KeyE,false,false,false,false,false,23,23
40824,down,d,KeyD,false,false,false,false,false,23,23
40822,input,"d",insertText,false,false,false,false,false,24,24
40937,up,d,KeyD,false,false,false,false,false,24,24
41127,down," ",Space,false,false,false,false,false,24,24
41124,input," ",insertText,false,false,false,false,false,25,25
41311,up," ",Space,false,false,false,false,false,25,25
42148,down,b,KeyB,false,false,false,false,false,25,25
42148,input,"b",insertText,false,false,false,false,false,26,26
42288.00000000001,up,b,KeyB,false,false,false,false,false,26,26
42296,down,a,KeyA,false,false,false,false,false,26,26
42291.00000000001,input,"a",insertText,false,false,false,false,false,27,27
42360,up,a,KeyA,false,false,false,false,false,27,27
42541.00000000001,down,c,KeyC,false,false,false,false,false,27,27
42538.00000000001,input,"c",insertText,false,false,false,false,false,28,28
42601,up,c,KeyC,false,false,false,false,false,28,28
42618,down,k,KeyK,false,false,false,false,false,28,28
42614.00000000001,input,"k",insertText,false,false,false,false,false,29,29
42762,up,k,KeyK,false,false,false,false,false,29,29
42804,down,w,KeyW,false,false,false,false,false,29,29
42801,input,"w",insertText,false,false,false,false,false,30,30
42872,up,w,KeyW,false,false,false,false,false,30,30
43025,down,a,KeyA,false,false,false,false,false,30,30
43022,input,"a",insertText,false,false,false,false,false,31,31
43085,up,a,KeyA,false,false,false,false,false,31,31
46297.00000000001,down,t,KeyT,false,false,false,false,false,31,31
46294.00000000001,input,"t",insertText,false,false,false,false,false,32,32
46481,up,t,KeyT,false,false,false,false,false,32,32
46628,down,e,KeyE,false,false,false,false,false,32,32
46625,input,"e",insertText,false,false,false,false,false,33,33
46736.00000000001,up,e,KeyE,false,false,false,false,false,33,33
46930,down,r,KeyR,false,false,false,false,false,33,33
46927,input,"r",insertText,false,false,false,false,false,34,34
47062,up,r,KeyR,false,false,false,false,false,34,34
47602.00000000001,down,s,KeyS,false,false,false,false,false,34,34
47600,input,"s",insertText,false,false,false,false,false,35,35
47774,up,s,KeyS,false,false,false,false,false,35,35
47828,down," ",Space,false,false,false,false,false,35,35
47825,input," ",insertText,false,false,false,false,false,36,36
48044.00000000001,up," ",Space,false,false,false,false,false,36,36
48219,down,o,KeyO,false,false,false,false,false,36,36
48216,input,"o",insertText,false,false,false,false,false,37,37
48355.00000000001,down,f,KeyF,false,false,false,false,false,37,37
48352.00000000001,input,"f",insertText,false,false,false,false,false,38,38
48399,up,o,KeyO,false,false,false,false,false,38,38
48422.00000000001,down," ",Space,false,false,false,false,false,38,38
48418,input," ",insertText,false,false,false,false,false,39,39
48438,up,f,KeyF,false,false,false,false,false,39,39
48575,up," ",Space,false,false,false,false,false,39,39
48594,down,t,KeyT,false,false,false,false,false,39,39
48590,input,"t",insertText,false,false,false,false,false,40,40
48654,down,h,KeyH,false,false,false,false,false,40,40
48651,input,"h",insertText,false,false,false,false,false,41,41
48670,up,t,KeyT,false,false,false,false,false,41,41
48778,up,h,KeyH,false,false,false,false,false,41,41
48816,down,e,KeyE,false,false,false,false,false,41,41
48813,input,"e",insertText,false,false,false,false,false,42,42
48885,down," ",Space,false,false,false,false,false,42,42
48882,input," ",insertText,false,false,false,false,false,43,43
48907,up,e,KeyE,false,false,false,false,false,43,43
48932,down,u,KeyU,false,false,false,false,false,43,43
48927,input,"u",insertText,false,false,false,false,false,44,44
49004,up," ",Space,false,false,false,false,false,44,44
49028,up,u,KeyU,false,false,false,false,false,44,44
49149,down,n,KeyN,false,false,false,false,false,44,44
49146,input,"n",insertText,false,false,false,false,false,45,45
49257,down,f,KeyF,false,false,false,false,false,45,45
49255,input,"f",insertText,false,false,false,false,false,46,46
49268,up,n,KeyN,false,false,false,false,false,46,46
49357,up,f,KeyF,false,false,false,false,false,46,46
49539,down,a,KeyA,false,false,false,false,false,46,46
49538.00000000001,input,"a",insertText,false,false,false,false,false,47,47
49604,up,a,KeyA,false,false,false,false,false,47,47
49741,down,d,KeyD,false,false,false,false,false,47,47
49740,input,"d",insertText,false,false,false,false,false,48,48
49757,down,s,KeyS,false,false,false,false,false,48,48
49755,input,"s",insertText,false,false,false,false,false,49,49
49809,up,s,KeyS,false,false,false,false,false,49,49
49829,up,d,KeyD,false,false,false,false,false,49,49
49869,down,h,KeyH,false,false,false,false,false,49,49
49865,input,"h",insertText,false,false,false,false,false,50,50
49938,up,h,KeyH,false,false,false,false,false,50,50
50292,down,Backspace,Backspace,false,false,false,false,false,50,50
50293,input,"",deleteContentBackward,false,false,false,false,false,49,49
50400,up,Backspace,Backspace,false,false,false,false,false,49,49
50479,down,Backspace,Backspace,false,false,false,false,false,49,49
50476,input,"",deleteContentBackward,false,false,false,false,false,48,48
50547.00000000001,up,Backspace,Backspace,false,false,false,false,false,48,48
50618,down,Backspace,Backspace,false,false,false,false,false,48,48
50616,input,"",deleteContentBackward,false,false,false,false,false,47,47
50706,up,Backspace,Backspace,false,false,false,false,false,47,47
50800.00000000001,down,s,KeyS,false,false,false,false,false,47,47
50798,input,"s",insertText,false,false,false,false,false,48,48
50912,down,h,KeyH,false,false,false,false,false,48,48
50909,input,"h",insertText,false,false,false,false,false,49,49
50927,up,s,KeyS,false,false,false,false,false,49,49
50992.00000000001,up,h,KeyH,false,false,false,false,false,49,49
51139,down,i,KeyI,false,false,false,false,false,49,49
51135,input,"i",insertText,false,false,false,false,false,50,50
51271,up,i,KeyI,false,false,false,false,false,50,50
