time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
27764.40000000596,click,,,false,false,false,false,false,0,0
37165.5,down,Shift,ShiftLeft,false,false,false,true,false,0,0
37279.40000000596,down,F,KeyF,false,false,false,true,false,0,0
37285.40000000596,input,"F",insertText,false,false,false,false,false,1,1
37363.5,up,Shift,ShiftLeft,false,false,false,false,false,1,1
37391,up,f,KeyF,false,false,false,false,false,1,1
37573.20000000298,down,a,KeyA,false,false,false,false,false,1,1
37578.10000000894,input,"a",insertText,false,false,false,false,false,2,2
37641.60000000894,down,r,KeyR,false,false,false,false,false,2,2
37645.90000000596,input,"r",insertText,false,false,false,false,false,3,3
37668.60000000894,up,a,KeyA,false,false,false,false,false,3,3
37729.20000000298,up,r,KeyR,false,false,false,false,false,3,3
37744.79999999702,down," ",Space,false,false,false,false,false,3,3
37748.10000000894,input," ",insertText,false,false,false,false,false,4,4
37825.70000000298,up," ",Space,false,false,false,false,false,4,4
37864.40000000596,down,o,KeyO,false,false,false,false,false,4,4
37868.5,input,"o",insertText,false,false,false,false,false,5,5
37932.90000000596,down,u,KeyU,false,false,false,false,false,5,5
37935.10000000894,input,"u",insertText,false,false,false,false,false,6,6
37987.70000000298,up,o,KeyO,false,false,false,false,false,6,6
38013.90000000596,down,t,KeyT,false,false,false,false,false,6,6
38017.5,input,"t",insertText,false,false,false,false,false,7,7
38019.40000000596,up,u,KeyU,false,false,false,false,false,7,7
38088.5,up,t,KeyT,false,false,false,false,false,7,7
38102.5,down," ",Space,false,false,false,false,false,7,7
38105.79999999702,input," ",insertText,false,false,false,false,false,8,8
38171.90000000596,up," ",Space,false,false,false,false,false,8,8
38203.70000000298,down,i,KeyI,false,false,false,false,false,8,8
38207.40000000596,input,"i",insertText,false,false,false,false,false,9,9
38280.29999999702,down,n,KeyN,false,false,false,false,false,9,9
38283.29999999702,input,"n",insertText,false,false,false,false,false,10,10
38312.10000000894,up,i,KeyI,false,false,false,false,false,10,10
38396.29999999702,up,n,KeyN,false,false,false,false,false,10,10
38407.90000000596,down,t,KeyT,false,false,false,false,false,10,10
38410.90000000596,input,"t",insertText,false,false,false,false,false,11,11
38508.20000000298,up,t,KeyT,false,false,false,false,false,11,11
38515.70000000298,down,h,KeyH,false,false,false,false,false,11,11
38519.29999999702,input,"h",insertText,false,false,false,false,false,12,12
38596.5,up,h,KeyH,false,false,false,false,false,12,12
39075.60000000894,down,Backspace,Backspace,false,false,false,false,false,12,12
39080.90000000596,input,"",deleteContentBackward,false,false,false,false,false,11,11
39127.90000000596,up,Backspace,Backspace,false,false,false,false,false,11,11
39213.60000000894,down,Backspace,Backspace,false,false,false,false,false,11,11
39217.5,input,"",deleteContentBackward,false,false,false,false,false,10,10
39285.40000000596,up,Backspace,Backspace,false,false,false,false,false,10,10
39497.60000000894,down," ",Space,false,false,false,false,false,10,10
39500.90000000596,input," ",insertText,false,false,false,false,false,11,11
39593.79999999702,up," ",Space,false,false,false,false,false,11,11
39633.90000000596,down,t,KeyT,false,false,false,false,false,11,11
39637.60000000894,input,"t",insertText,false,false,false,false,false,12,12
39726.29999999702,down,h,KeyH,false,false,false,false,false,12,12
39730.10000000894,input,"h",insertText,false,false,false,false,false,13,13
39738,up,t,KeyT,false,false,false,false,false,13,13
39814.70000000298,up,h,KeyH,false,false,false,false,false,13,13
39828,down,e,KeyE,false,false,false,false,false,13,13
39831.20000000298,input,"e",insertText,false,false,false,false,false,14,14
39884.40000000596,down," ",Space,false,false,false,false,false,14,14
39887.90000000596,input," ",insertText,false,false,false,false,false,15,15
39904,up,e,KeyE,false,false,false,false,false,15,15
39972.90000000596,up," ",Space,false,false,false,false,false,15,15
40007.29999999702,down,u,KeyU,false,false,false,false,false,15,15
40011.20000000298,input,"u",insertText,false,false,false,false,false,16,16
40059.10000000894,down,n,KeyN,false,false,false,false,false,16,16
40063,input,"n",insertText,false,false,false,false,false,17,17
40115.70000000298,up,u,KeyU,false,false,false,false,false,17,17
40147.20000000298,up,n,KeyN,false,false,false,false,false,17,17
40192.79999999702,down,c,KeyC,false,false,false,false,false,17,17
40196.70000000298,input,"c",insertText,false,false,false,false,false,18,18
40268.90000000596,up,c,KeyC,false,false,false,false,false,18,18
40297.90000000596,down,h,KeyH,false,false,false,false,false,18,18
40301.5,input,"h",insertText,false,false,false,false,false,19,19
40382.40000000596,up,h,KeyH,false,false,false,false,false,19,19
40396.90000000596,down,a,KeyA,false,false,false,false,false,19,19
40400,input,"a",insertText,false,false,false,false,false,20,20
40481.20000000298,down,r,KeyR,false,false,false,false,false,20,20
40485.20000000298,input,"r",insertText,false,false,false,false,false,21,21
40513.60000000894,up,a,KeyA,false,false,false,false,false,21,21
40541.5,up,r,KeyR,false,false,false,false,false,21,21
40626.79999999702,down,t,KeyT,false,false,false,false,false,21,21
40629.90000000596,input,"t",insertText,false,false,false,false,false,22,22
40711.90000000596,up,t,KeyT,false,false,false,false,false,22,22
40734.90000000596,down,e,KeyE,false,false,false,false,false,22,22
40738.10000000894,input,"e",insertText,false,false,false,false,false,23,23
40843.40000000596,down,d,KeyD,false,false,false,false,false,23,23
