time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
29411,click,,,false,false,false,false,false,0,0
34513,down,CapsLock,CapsLock,false,false,false,false,false,0,0
34526,down,F,KeyF,false,false,false,false,false,0,0
34526,input,"F",insertText,false,false,false,false,false,1,1
34594,up,F,KeyF,false,false,false,false,false,1,1
34620,up,CapsLock,CapsLock,false,false,false,false,false,1,1
34772,down,a,KeyA,false,false,false,false,false,1,1
34776,input,"a",insertText,false,false,false,false,false,2,2
34852.00000000001,up,a,KeyA,false,false,false,false,false,2,2
34854,down,r,KeyR,false,false,false,false,false,2,2
34858.00000000001,input,"r",insertText,false,false,false,false,false,3,3
34939,up,r,KeyR,false,false,false,false,false,3,3
34943,down," ",Space,false,false,false,false,false,3,3
34944,input," ",insertText,false,false,false,false,false,4,4
35031,up," ",Space,false,false,false,false,false,4,4
35686,down,o,KeyO,false,false,false,false,false,4,4
35688,input,"o",insertText,false,false,false,false,false,5,5
35757,up,o,KeyO,false,false,false,false,false,5,5
35866,down,u,KeyU,false,false,false,false,false,5,5
35870,input,"u",insertText,false,false,false,false,false,6,6
35926,up,u,KeyU,false,false,false,false,false,6,6
35975,down,t,KeyT,false,false,false,false,false,6,6
35979,input,"t",insertText,false,false,false,false,false,7,7
36036,down," ",Space,false,false,false,false,false,7,7
36040,input," ",insertText,false,false,false,false,false,8,8
36051,up,t,KeyT,false,false,false,false,false,8,8
36131,up," ",Space,false,false,false,false,false,8,8
36208,down,i,KeyI,false,false,false,false,false,8,8
36212,input,"i",insertText,false,false,false,false,false,9,9
36276,up,i,KeyI,false,false,false,false,false,9,9
36412,down,n,KeyN,false,false,false,false,false,9,9
36415,input,"n",insertText,false,false,false,false,false,10,10
36520,up,n,KeyN,false,false,false,false,false,10,10
36524,down," ",Space,false,false,false,false,false,10,10
36527,input," ",insertText,false,false,false,false,false,11,11
36616,up," ",Space,false,false,false,false,false,11,11
36677,down,t,KeyT,false,false,false,false,false,11,11
36680,input,"t",insertText,false,false,false,false,false,12,12
36753,up,t,KeyT,false,false,false,false,false,12,12
36760,down,h,KeyH,false,false,false,false,false,12,12
36764,input,"h",insertText,false,false,false,false,false,13,13
36836,up,h,KeyH,false,false,false,false,false,13,13
37137,down,e,KeyE,false,false,false,false,false,13,13
37142,input,"e",insertText,false,false,false,false,false,14,14
37197,up,e,KeyE,false,false,false,false,false,14,14
