time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
28889,click,,,false,false,false,false,false,0,0
29406,down,Shift,ShiftLeft,false,false,false,true,false,0,0
29561,down,F,KeyF,false,false,false,true,false,0,0
29574,input,"F",insertText,false,false,false,false,false,1,1
29671,up,Shift,ShiftLeft,false,false,false,false,false,1,1
29687,up,f,KeyF,false,false,false,false,false,1,1
29750,down,a,KeyA,false,false,false,false,false,1,1
29764,input,"a",insertText,false,false,false,false,false,2,2
29827,down,r,KeyR,false,false,false,false,false,2,2
29841,input,"r",insertText,false,false,false,false,false,3,3
29906,up,a,KeyA,false,false,false,false,false,3,3
29936,down," ",Space,false,false,false,false,false,3,3
29947,input," ",insertText,false,false,false,false,false,4,4
29984,up,r,KeyR,false,false,false,false,false,4,4
30077,up," ",Space,false,false,false,false,false,4,4
30077,down,o,KeyO,false,false,false,false,false,4,4
30092,input,"o",insertText,false,false,false,false,false,5,5
30139,down,u,KeyU,false,false,false,false,false,5,5
30146,input,"u",insertText,false,false,false,false,false,6,6
30219,up,o,KeyO,false,false,false,false,false,6,6
30233,down,t,KeyT,false,false,false,false,false,6,6
30241,input,"t",insertText,false,false,false,false,false,7,7
30264,up,u,KeyU,false,false,false,false,false,7,7
30343,down," ",Space,false,false,false,false,false,7,7
30347,input," ",insertText,false,false,false,false,false,8,8
30389,down,i,KeyI,false,false,false,false,false,8,8
30403,input,"i",insertText,false,false,false,false,false,9,9
30406,up,t,KeyT,false,false,false,false,false,9,9
30468,up," ",Space,false,false,false,false,false,9,9
30531,down,n,KeyN,false,false,false,false,false,9,9
30539,input,"n",insertText,false,false,false,false,false,10,10
30577,up,i,KeyI,false,false,false,false,false,10,10
30577,down," ",Space,false,false,false,false,false,10,10
30581,input," ",insertText,false,false,false,false,false,11,11
30655,up,n,KeyN,false,false,false,false,false,11,11
30703,down,t,KeyT,false,false,false,false,false,11,11
30714,input,"t",insertText,false,false,false,false,false,12,12
30749,up," ",Space,false,false,false,false,false,12,12
30781,down,h,KeyH,false,false,false,false,false,12,12
30786,input,"h",insertText,false,false,false,false,false,13,13
30827,up,t,KeyT,false,false,false,false,false,13,13
30874,down,e,KeyE,false,false,false,false,false,13,13
30889,input,"e",insertText,false,false,false,false,false,14,14
30921,up,h,KeyH,false,false,false,false,false,14,14
30936,down," ",Space,false,false,false,false,false,14,14
30942,input," ",insertText,false,false,false,false,false,15,15
31047,up,e,KeyE,false,false,false,false,false,15,15
31093,up," ",Space,false,false,false,false,false,15,15
31358,down,u,KeyU,false,false,false,false,false,15,15
31368,input,"u",insertText,false,false,false,false,false,16,16
31452,up,u,KeyU,false,false,false,false,false,16,16
31562,down,n,KeyN,false,false,false,false,false,16,16
31565,input,"n",insertText,false,false,false,false,false,17,17
31640,down,c,KeyC,false,false,false,false,false,17,17
31642,input,"c",insertText,false,false,false,false,false,18,18
31655,up,n,KeyN,false,false,false,false,false,18,18
31733,up,c,KeyC,false,false,false,false,false,18,18
31765,down,h,KeyH,false,false,false,false,false,18,18
31769,input,"h",insertText,false,false,false,false,false,19,19
31859,down,a,KeyA,false,false,false,false,false,19,19
31863,input,"a",insertText,false,false,false,false,false,20,20
31859,up,h,KeyH,false,false,false,false,false,20,20
31906,down,r,KeyR,false,false,false,false,false,20,20
31918,input,"r",insertText,false,false,false,false,false,21,21
31984,up,a,KeyA,false,false,false,false,false,21,21
32014,up,r,KeyR,false,false,false,false,false,21,21
32140,down,t,KeyT,false,false,false,false,false,21,21
32147,input,"t",insertText,false,false,false,false,false,22,22
32234,up,t,KeyT,false,false,false,false,false,22,22
32281,down,e,KeyE,false,false,false,false,false,22,22
32287,input,"e",insertText,false,false,false,false,false,23,23
32389,up,e,KeyE,false,false,false,false,false,23,23
32499,down,d,KeyD,false,false,false,false,false,23,23
32502,input,"d",insertText,false,false,false,false,false,24,24
32593,down," ",Space,false,false,false,false,false,24,24
32602,input," ",insertText,false,false,false,false,false,25,25
32625,up,d,KeyD,false,false,false,false,false,25,25
32703,up," ",Space,false,false,false,false,false,25,25
32828,down,b,KeyB,false,false,false,false,false,25,25
32839,input,"b",insertText,false,false,false,false,false,26,26
32936,up,b,KeyB,false,false,false,false,false,26,26
32999,down,a,KeyA,false,false,false,false,false,26,26
33001,input,"a",insertText,false,false,false,false,false,27,27
33139,down,c,KeyC,false,false,false,false,false,27,27
33145,input,"c",insertText,false,false,false,false,false,28,28
33156,up,a,KeyA,false,false,false,false,false,28,28
33234,down,k,KeyK,false,false,false,false,false,28,28
33241,input,"k",insertText,false,false,false,false,false,29,29
33234,up,c,KeyC,false,false,false,false,false,29,29
33344,up,k,KeyK,false,false,false,false,false,29,29
33358,down,w,KeyW,false,false,false,false,false,29,29
33362,input,"w",insertText,false,false,false,false,false,30,30
33499,up,w,KeyW,false,false,false,false,false,30,30
33514,down,a,KeyA,false,false,false,false,false,30,30
33530,input,"a",insertText,false,false,false,false,false,31,31
33655,down,t,KeyT,false,false,false,false,false,31,31
33670,input,"t",insertText,false,false,false,false,false,32,32
33672,up,a,KeyA,false,false,false,false,false,32,32
33780,up,t,KeyT,false,false,false,false,false,32,32
33827,down,e,KeyE,false,false,false,false,false,32,32
33835,input,"e",insertText,false,false,false,false,false,33,33
33874,down,r,KeyR,false,false,false,false,false,33,33
33887,input,"r",insertText,false,false,false,false,false,34,34
33968,up,e,KeyE,false,false,false,false,false,34,34
34030,down,s,KeyS,false,false,false,false,false,34,34
34037,input,"s",insertText,false,false,false,false,false,35,35
34047,up,r,KeyR,false,false,false,false,false,35,35
34140,down," ",Space,false,false,false,false,false,35,35
34143,input," ",insertText,false,false,false,false,false,36,36
34187,up,s,KeyS,false,false,false,false,false,36,36
34249,down,o,KeyO,false,false,false,false,false,36,36
34253,input,"o",insertText,false,false,false,false,false,37,37
34265,up," ",Space,false,false,false,false,false,37,37
34311,down,f,KeyF,false,false,false,false,false,37,37
34324,input,"f",insertText,false,false,false,false,false,38,38
34343,up,o,KeyO,false,false,false,false,false,38,38
34390,down," ",Space,false,false,false,false,false,38,38
34392,input," ",insertText,false,false,false,false,false,39,39
34422,up,f,KeyF,false,false,false,false,false,39,39
34484,up," ",Space,false,false,false,false,false,39,39
34562,down,t,KeyT,false,false,false,false,false,39,39
34577,input,"t",insertText,false,false,false,false,false,40,40
34640,down,h,KeyH,false,false,false,false,false,40,40
34649,input,"h",insertText,false,false,false,false,false,41,41
34702,up,t,KeyT,false,false,false,false,false,41,41
34702,down,e,KeyE,false,false,false,false,false,41,41
34711,input,"e",insertText,false,false,false,false,false,42,42
34764,up,h,KeyH,false,false,false,false,false,42,42
34797,down," ",Space,false,false,false,false,false,42,42
34807,input," ",insertText,false,false,false,false,false,43,43
34906,up,e,KeyE,false,false,false,false,false,43,43
34922,down,u,KeyU,false,false,false,false,false,43,43
34929,input,"u",insertText,false,false,false,false,false,44,44
34937,up," ",Space,false,false,false,false,false,44,44
35015,up,u,KeyU,false,false,false,false,false,44,44
35093,down,n,KeyN,false,false,false,false,false,44,44
35101,input,"n",insertText,false,false,false,false,false,45,45
35140,down,f,KeyF,false,false,false,false,false,45,45
35154,input,"f",insertText,false,false,false,false,false,46,46
35203,up,n,KeyN,false,false,false,false,false,46,46
35264,up,f,KeyF,false,false,false,false,false,46,46
35358,down,a,KeyA,false,false,false,false,false,46,46
35365,input,"a",insertText,false,false,false,false,false,47,47
35484,down,s,KeyS,false,false,false,false,false,47,47
35488,input,"s",insertText,false,false,false,false,false,48,48
35578,up,a,KeyA,false,false,false,false,false,48,48
35609,down,h,KeyH,false,false,false,false,false,48,48
35624,input,"h",insertText,false,false,false,false,false,49,49
35624,up,s,KeyS,false,false,false,false,false,49,49
35687,down,i,KeyI,false,false,false,false,false,49,49
35690,input,"i",insertText,false,false,false,false,false,50,50
35765,up,h,KeyH,false,false,false,false,false,50,50
35827,down,o,KeyO,false,false,false,false,false,50,50
35842,input,"o",insertText,false,false,false,false,false,51,51
35889,up,i,KeyI,false,false,false,false,false,51,51
35952,down,n,KeyN,false,false,false,false,false,51,51
35954,input,"n",insertText,false,false,false,false,false,52,52
35984,up,o,KeyO,false,false,false,false,false,52,52
36047,down,a,KeyA,false,false,false,false,false,52,52
36062,input,"a",insertText,false,false,false,false,false,53,53
36062,up,n,KeyN,false,false,false,false,false,53,53
36186,down,b,KeyB,false,false,false,false,false,53,53
36194,input,"b",insertText,false,false,false,false,false,54,54
36233,up,a,KeyA,false,false,false,false,false,54,54
36280,down,l,KeyL,false,false,false,false,false,54,54
36294,input,"l",insertText,false,false,false,false,false,55,55
36311,up,b,KeyB,false,false,false,false,false,55,55
36374,down,e,KeyE,false,false,false,false,false,55,55
36385,input,"e",insertText,false,false,false,false,false,56,56
36421,up,l,KeyL,false,false,false,false,false,56,56
36499,down," ",Space,false,false,false,false,false,56,56
36509,input," ",insertText,false,false,false,false,false,57,57
36546,up,e,KeyE,false,false,false,false,false,57,57
36624,down,e,KeyE,false,false,false,false,false,57,57
36638,input,"e",insertText,false,false,false,false,false,58,58
36655,up," ",Space,false,false,false,false,false,58,58
36718,down,n,KeyN,false,false,false,false,false,58,58
36731,input,"n",insertText,false,false,false,false,false,59,59
36749,up,e,KeyE,false,false,false,false,false,59,59
36827,down,d,KeyD,false,false,false,false,false,59,59
36833,input,"d",insertText,false,false,false,false,false,60,60
36858,up,n,KeyN,false,false,false,false,false,60,60
36889,down," ",Space,false,false,false,false,false,60,60
36894,input," ",insertText,false,false,false,false,false,61,61
36983,up,d,KeyD,false,false,false,false,false,61,61
37014,up," ",Space,false,false,false,false,false,61,61
37046,down,o,KeyO,false,false,false,false,false,61,61
37058,input,"o",insertText,false,false,false,false,false,62,62
37140,down,f,KeyF,false,false,false,false,false,62,62
37145,input,"f",insertText,false,false,false,false,false,63,63
37155,up,o,KeyO,false,false,false,false,false,63,63
37249,down," ",Space,false,false,false,false,false,63,63
37265,input," ",insertText,false,false,false,false,false,64,64
37264,up,f,KeyF,false,false,false,false,false,64,64
37389,down,t,KeyT,false,false,false,false,false,64,64
37402,input,"t",insertText,false,false,false,false,false,65,65
37405,up," ",Space,false,false,false,false,false,65,65
37483,down,h,KeyH,false,false,false,false,false,65,65
37499,input,"h",insertText,false,false,false,false,false,66,66
37515,up,t,KeyT,false,false,false,false,false,66,66
37546,down,e,KeyE,false,false,false,false,false,66,66
37563,input,"e",insertText,false,false,false,false,false,67,67
37608,up,h,KeyH,false,false,false,false,false,67,67
37655,down," ",Space,false,false,false,false,false,67,67
37661,input," ",insertText,false,false,false,false,false,68,68
37733,up,e,KeyE,false,false,false,false,false,68,68
37811,down,w,KeyW,false,false,false,false,false,68,68
37823,input,"w",insertText,false,false,false,false,false,69,69
37874,up," ",Space,false,false,false,false,false,69,69
37936,down,e,KeyE,false,false,false,false,false,69,69
37945,input,"e",insertText,false,false,false,false,false,70,70
37999,up,w,KeyW,false,false,false,false,false,70,70
38124,up,e,KeyE,false,false,false,false,false,70,70
38218,down,s,KeyS,false,false,false,false,false,70,70
38234,input,"s",insertText,false,false,false,false,false,71,71
38343,down,t,KeyT,false,false,false,false,false,71,71
38358,input,"t",insertText,false,false,false,false,false,72,72
38374,up,s,KeyS,false,false,false,false,false,72,72
38468,up,t,KeyT,false,false,false,false,false,72,72
38499,down,e,KeyE,false,false,false,false,false,72,72
38501,input,"e",insertText,false,false,false,false,false,73,73
38577,down,r,KeyR,false,false,false,false,false,73,73
38584,input,"r",insertText,false,false,false,false,false,74,74
38655,up,e,KeyE,false,false,false,false,false,74,74
38686,down,n,KeyN,false,false,false,false,false,74,74
38704,input,"n",insertText,false,false,false,false,false,75,75
38702,up,r,KeyR,false,false,false,false,false,75,75
38844,down," ",Space,false,false,false,false,false,75,75
38850,input," ",insertText,false,false,false,false,false,76,76
38858,up,n,KeyN,false,false,false,false,false,76,76
38983,up," ",Space,false,false,false,false,false,76,76
39186,down,s,KeyS,false,false,false,false,false,76,76
39191,input,"s",insertText,false,false,false,false,false,77,77
39296,down,p,KeyP,false,false,false,false,false,77,77
39308,input,"p",insertText,false,false,false,false,false,78,78
39311,up,s,KeyS,false,false,false,false,false,78,78
39421,up,p,KeyP,false,false,false,false,false,78,78
39546,down,i,KeyI,false,false,false,false,false,78,78
39551,input,"i",insertText,false,false,false,false,false,79,79
39624,down,r,KeyR,false,false,false,false,false,79,79
39628,input,"r",insertText,false,false,false,false,false,80,80
39655,up,i,KeyI,false,false,false,false,false,80,80
39733,up,r,KeyR,false,false,false,false,false,80,80
39812,down,a,KeyA,false,false,false,false,false,80,80
39824,input,"a",insertText,false,false,false,false,false,81,81
39921,down,l,KeyL,false,false,false,false,false,81,81
39926,input,"l",insertText,false,false,false,false,false,82,82
39936,up,a,KeyA,false,false,false,false,false,82,82
40031,up,l,KeyL,false,false,false,false,false,82,82
40031,down," ",Space,false,false,false,false,false,82,82
40037,input," ",insertText,false,false,false,false,false,83,83
40155,up," ",Space,false,false,false,false,false,83,83
40171,down,a,KeyA,false,false,false,false,false,83,83
40174,input,"a",insertText,false,false,false,false,false,84,84
40264,down,r,KeyR,false,false,false,false,false,84,84
40269,input,"r",insertText,false,false,false,false,false,85,85
40311,up,a,KeyA,false,false,false,false,false,85,85
40327,down,m,KeyM,false,false,false,false,false,85,85
40336,input,"m",insertText,false,false,false,false,false,86,86
40389,up,r,KeyR,false,false,false,false,false,86,86
40499,up,m,KeyM,false,false,false,false,false,86,86
40514,down," ",Space,false,false,false,false,false,86,86
40518,input," ",insertText,false,false,false,false,false,87,87
40624,up," ",Space,false,false,false,false,false,87,87
40639,down,o,KeyO,false,false,false,false,false,87,87
40653,input,"o",insertText,false,false,false,false,false,88,88
40718,down,f,KeyF,false,false,false,false,false,88,88
40725,input,"f",insertText,false,false,false,false,false,89,89
40764,up,o,KeyO,false,false,false,false,false,89,89
40827,down," ",Space,false,false,false,false,false,89,89
40835,input," ",insertText,false,false,false,false,false,90,90
40827,up,f,KeyF,false,false,false,false,false,90,90
40952,up," ",Space,false,false,false,false,false,90,90
40968,down,t,KeyT,false,false,false,false,false,90,90
40972,input,"t",insertText,false,false,false,false,false,91,91
41014,down,h,KeyH,false,false,false,false,false,91,91
41029,input,"h",insertText,false,false,false,false,false,92,92
41046,up,t,KeyT,false,false,false,false,false,92,92
41077,down,e,KeyE,false,false,false,false,false,92,92
41087,input,"e",insertText,false,false,false,false,false,93,93
41155,up,h,KeyH,false,false,false,false,false,93,93
